stage,run,window,overrides,total_return,cagr,sharpe,max_drawdown,profit_multiple_vs_spy,n_trades,win_rate,avg_R,profit_factor,avg_exposure,n_triggered,elapsed_s
exposure,"{""risk.max_positions"": 8, ""risk.risk_per_trade"": 0.02, ""risk",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 8, ""risk.max_weight"": 0.35, ""risk.risk_per_trade"": 0.02, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.2349,0.122,0.73,-0.3399,0.968,370,0.327,0.229,1.291,0.8395,370,1.4
exposure,"{""risk.max_positions"": 8, ""risk.risk_per_trade"": 0.03, ""risk",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 8, ""risk.max_weight"": 0.25, ""risk.risk_per_trade"": 0.03, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.1582,0.0248,0.235,-0.2769,1.223,256,0.3281,0.132,1.09,0.6483,256,0.6
exposure,"{""risk.max_positions"": 8, ""risk.risk_per_trade"": 0.03, ""risk",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 8, ""risk.max_weight"": 0.25, ""risk.risk_per_trade"": 0.03, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.7248,0.1543,0.911,-0.3279,1.352,429,0.331,0.271,1.374,0.826,429,1.4
exposure,"{""risk.max_positions"": 8, ""risk.risk_per_trade"": 0.03, ""risk",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 8, ""risk.max_weight"": 0.35, ""risk.risk_per_trade"": 0.03, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.3624,0.0529,0.382,-0.3464,2.803,186,0.3441,0.194,1.172,0.6649,186,0.7
exposure,"{""risk.max_positions"": 8, ""risk.risk_per_trade"": 0.03, ""risk",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 8, ""risk.max_weight"": 0.35, ""risk.risk_per_trade"": 0.03, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.2544,0.1234,0.734,-0.2625,0.983,309,0.3301,0.2,1.372,0.8473,309,1.5
exposure,"{""risk.max_positions"": 10, ""risk.risk_per_trade"": 0.02, ""ris",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 10, ""risk.max_weight"": 0.25, ""risk.risk_per_trade"": 0.02, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.1582,0.0248,0.235,-0.2769,1.223,256,0.3281,0.132,1.09,0.6483,256,0.7
exposure,"{""risk.max_positions"": 10, ""risk.risk_per_trade"": 0.02, ""ris",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 10, ""risk.max_weight"": 0.25, ""risk.risk_per_trade"": 0.02, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.7243,0.1542,0.91,-0.3279,1.351,429,0.3287,0.26,1.374,0.826,429,1.3
exposure,"{""risk.max_positions"": 10, ""risk.risk_per_trade"": 0.02, ""ris",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 10, ""risk.max_weight"": 0.35, ""risk.risk_per_trade"": 0.02, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.3262,0.0482,0.366,-0.3174,2.522,239,0.318,0.157,1.158,0.6561,239,0.7
exposure,"{""risk.max_positions"": 10, ""risk.risk_per_trade"": 0.02, ""ris",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 10, ""risk.max_weight"": 0.35, ""risk.risk_per_trade"": 0.02, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.2349,0.122,0.73,-0.3399,0.968,370,0.327,0.229,1.291,0.8395,370,1.2
exposure,"{""risk.max_positions"": 10, ""risk.risk_per_trade"": 0.03, ""ris",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 10, ""risk.max_weight"": 0.25, ""risk.risk_per_trade"": 0.03, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.1582,0.0248,0.235,-0.2769,1.223,256,0.3281,0.132,1.09,0.6483,256,0.6
exposure,"{""risk.max_positions"": 10, ""risk.risk_per_trade"": 0.03, ""ris",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 10, ""risk.max_weight"": 0.25, ""risk.risk_per_trade"": 0.03, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.7243,0.1542,0.91,-0.3279,1.351,429,0.3287,0.26,1.374,0.826,429,1.3
exposure,"{""risk.max_positions"": 10, ""risk.risk_per_trade"": 0.03, ""ris",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 10, ""risk.max_weight"": 0.35, ""risk.risk_per_trade"": 0.03, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.3624,0.0529,0.382,-0.3464,2.803,186,0.3441,0.194,1.172,0.6649,186,0.6
exposure,"{""risk.max_positions"": 10, ""risk.risk_per_trade"": 0.03, ""ris",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 10, ""risk.max_weight"": 0.35, ""risk.risk_per_trade"": 0.03, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.2544,0.1234,0.734,-0.2625,0.983,309,0.3301,0.2,1.372,0.8473,309,1.2
stops,"{""risk.stop_pct"": 0.05, ""risk.stop_use_contraction_low"": tru",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.05, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.6139,0.1738,1.259,-0.1204,12.48,386,0.3212,0.308,1.739,0.5941,386,0.6
stops,"{""risk.stop_pct"": 0.05, ""risk.stop_use_contraction_low"": tru",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.05, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.3348,0.129,0.87,-0.2883,1.046,612,0.2908,0.178,1.309,0.7964,612,1.2
stops,"{""risk.stop_pct"": 0.05, ""risk.stop_use_contraction_low"": fal",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.05, ""risk.stop_use_contraction_low"": false, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",2.2215,0.2154,1.565,-0.1195,17.178,351,0.3476,0.389,1.992,0.6079,351,0.6
stops,"{""risk.stop_pct"": 0.05, ""risk.stop_use_contraction_low"": fal",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.05, ""risk.stop_use_contraction_low"": false, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5984,0.0694,0.53,-0.3469,0.469,519,0.3102,0.164,1.197,0.8105,519,1.3
stops,"{""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": fal",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": false, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6025,0.0818,0.689,-0.1391,4.659,274,0.3796,0.188,1.398,0.6347,274,0.6
stops,"{""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": fal",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": false, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.4989,0.0596,0.477,-0.2953,0.391,372,0.3763,0.165,1.21,0.8268,372,1.2
stops,"{""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": true",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.4416,0.0629,0.55,-0.1674,3.415,310,0.3226,0.141,1.304,0.6114,310,0.7
stops,"{""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": true",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",2.258,0.1842,1.219,-0.2334,1.77,510,0.3471,0.284,1.542,0.8058,510,1.4
stops,"{""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": fals",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": false, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6573,0.0879,0.822,-0.1462,5.083,177,0.4915,0.306,1.595,0.5541,177,0.7
stops,"{""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": fals",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": false, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.56,0.0657,0.608,-0.1959,0.439,227,0.4537,0.221,1.432,0.7032,227,1.4
stage2,"{""tt.sma200_slope_days"": 21, ""universe.min_price"": 5.0}",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 21, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.4151,0.0596,0.525,-0.1906,3.21,309,0.3236,0.144,1.284,0.6124,309,2.4
stage2,"{""tt.sma200_slope_days"": 21, ""universe.min_price"": 5.0}",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 21, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.9287,0.1663,1.111,-0.2175,1.512,509,0.3477,0.257,1.451,0.8073,509,3.5
stage2,"{""tt.sma200_slope_days"": 21, ""universe.min_price"": 10.0}",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 21, ""universe.min_price"": 10.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.3027,0.0451,0.42,-0.1456,2.34,304,0.3388,0.131,1.21,0.5978,304,1.1
stage2,"{""tt.sma200_slope_days"": 21, ""universe.min_price"": 10.0}",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 21, ""universe.min_price"": 10.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.3997,0.1335,0.942,-0.2427,1.097,497,0.336,0.22,1.408,0.8077,497,1.9
stage2,"{""tt.sma200_slope_days"": 63, ""universe.min_price"": 10.0}",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 10.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.298,0.0445,0.417,-0.1383,2.305,302,0.3377,0.132,1.209,0.5993,302,0.7
stage2,"{""tt.sma200_slope_days"": 63, ""universe.min_price"": 10.0}",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 10.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.2405,0.1224,0.88,-0.2211,0.972,486,0.3333,0.198,1.399,0.8117,486,1.4
market,"{""entry.market_filter"": true, ""entry.market_filter_ma"": 200,",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.market_filter"": true, ""entry.market_filter_ma"": 200, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.1, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.setup_max_active_days"": 20, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.3809,0.0553,0.48,-0.1606,2.946,304,0.3355,0.165,1.251,0.593,304,7.4
