symbol,entry_date,year,r,pnl,win,reason,hold,n_contractions,final_depth,first_depth,tighten_ratio,vdu_ratio,base_len_days,pivot_vs_top,wait_days,regime_on
NOC,2014-12-08,2014,1.1822494453988648,19223.44221563998,True,trail_ma,64,3,0.02688,0.11058,0.24308193163320674,0.9519,46,0.07731444437382051,2,True
NOG,2009-12-15,2009,1.5828802900065255,766.8432880937196,True,trail_ma,31,3,0.07631,0.21296,0.3583302028549962,0.7614,37,-0.07777778965878401,1,True
NOG,2010-09-24,2010,5.975929899077251,19865.426054682364,True,target,41,3,0.05987,0.14252,0.42008139208532136,0.8907,28,-0.07155514104259897,4,True
NOV,2004-06-16,2004,0.2506101865231743,499.1302493821756,True,trail_ma,37,3,0.06912,0.19912,0.3471273603856971,0.6925,30,-0.1020797211869966,4,True
NOV,2026-05-12,2026,-0.0186050047449199,-678.7741179507799,False,stop,10,3,0.06149,0.14161,0.43422074712237835,0.9879,40,-0.044302717470744435,14,True
NPK,2010-02-19,2010,0.769871553241082,3540.45166081354,True,trail_ma,31,3,0.03911,0.12928,0.30252165841584155,0.7752,21,0.11949065919664892,24,True
NRG,2006-08-23,2006,-0.3152675986001929,-1046.154720212323,False,trail_ma,14,5,0.04196,0.13211,0.3176141094542426,0.3724,50,-0.01063347787923652,25,True
NRG,2018-05-04,2018,-0.0168713009227486,-50.08519312352042,False,stop,31,3,0.0427,0.12167,0.3509492890605737,0.9386,43,0.15199707751435998,17,True
NRG,2018-10-18,2018,-1.0200486555565005,-27362.79830083538,False,stop,6,6,0.03627,0.13384,0.2709952181709504,0.7703,70,0.0633093779675935,18,True
NSA,2019-10-29,2019,-1.0304685907420503,-23816.70077849696,False,stop,2,3,0.0244,0.07529,0.32408022313720286,0.9345,29,-0.0023265379903378847,10,True
NSA,2022-04-06,2022,-0.0237137138043451,-1485.971672597361,False,stop,12,4,0.04755,0.13586,0.3499926394818195,0.9975,50,-0.0549766524350519,7,True
NSC,2013-12-09,2013,-0.6063766305925468,-12954.413107113993,False,trail_ma,27,6,0.02379,0.05447,0.43675417661097854,0.7249,81,0.15456951278707565,8,True
NSIT,2010-02-11,2010,2.0750118688793204,9226.264090432522,True,trail_ma,58,3,0.04435,0.23603,0.18789984324026607,0.4437,33,-0.05979545449259016,26,True
NSIT,2010-05-07,2010,-0.1232764558517911,-654.2706048688593,False,stop_gap,9,3,0.04121,0.08374,0.4921184619058992,0.7645,46,0.1954023033504817,35,True
NSSC,2023-08-18,2023,-6.174787102257248,-373710.2172154277,False,stop_gap,1,3,0.06048,0.19345,0.3126389247867666,0.57,39,-0.09018169352866745,7,True
NTAP,2009-10-08,2009,-0.0199458671616699,-108.56605537993048,False,stop,14,3,0.05714,0.11988,0.47664330997664334,0.9823,38,0.11409699294819076,1,True
NTCT,2025-10-30,2025,-0.0241221074614255,-704.2305536965988,False,stop,10,3,0.03048,0.13035,0.23383199079401612,0.918,61,0.04001585729162982,22,True
NTGR,2024-12-04,2024,-0.0168713009227497,-996.1075482468708,False,stop,25,4,0.05056,0.16534,0.30579412120479016,0.8608,51,0.10167989176513648,6,True
NTST,2025-10-15,2025,-1.0252529966975543,-1894.562706800276,False,stop,14,3,0.03404,0.07516,0.45290047897817987,0.9103,35,-0.008153238930987405,2,True
NU,2023-11-14,2023,-1.1635964231980471,-49160.39657847638,False,stop_gap,1,4,0.04629,0.11619,0.3983991737671056,0.9295,42,0.12519590164056882,1,True
NVMI,2025-10-02,2025,-1.0156715009227504,-39052.09388028006,False,stop,4,3,0.06247,0.14436,0.43273760044333615,0.6321,35,0.14404207849469164,2,True
NVR,2013-02-25,2013,-0.026297067274475,-283.40880767136605,False,trail_ma,34,5,0.03826,0.09841,0.38878162788334525,0.7987,47,0.07573162724540161,26,True
NVRI,2005-12-19,2005,5.9648730338377804,10629.524114589554,True,target,83,4,0.03314,0.09429,0.3514688726270018,0.7165,50,0.03921651019044914,4,True
NVS,2019-06-11,2019,-0.0292745053476878,-617.4852484817534,False,stop,22,3,0.03517,0.13128,0.26790067032297377,0.9876,46,0.024805842936047373,4,True
NWL,2014-09-24,2014,-1.0714448521885735,-8092.195152235871,False,stop,2,4,0.01276,0.03776,0.3379237288135593,0.7001,49,0.07232180045524439,5,True
NX,2009-12-04,2009,-0.0168713009227499,-88.35350455281723,False,stop,11,3,0.0697,0.15003,0.4645737519162834,0.4518,26,-0.013747828799926087,1,True
NX,2023-01-30,2023,-0.0213434650944157,-1267.9542936480125,False,stop,25,5,0.05319,0.2522,0.21090404440919908,0.7669,77,-0.05402295723717465,37,True
NXPI,2021-12-08,2021,-0.5482524969021855,-9559.189093397392,False,trail_ma,22,5,0.06829,0.13858,0.4927839515081541,0.9067,46,0.034473055572604716,5,True
NXST,2022-01-13,2022,-0.8359716875522539,-52039.43797770047,False,trail_ma,5,4,0.05295,0.15179,0.34883720930232553,0.9185,40,-0.08635200566289658,2,True
NYT,2017-09-08,2017,-0.0238926803806004,-594.4926457541526,False,stop,27,3,0.02595,0.0794,0.32682619647355166,0.605,22,-0.08188557798414764,7,True
OC,2015-11-17,2015,-0.3669658535942487,-6515.702100591951,False,trail_ma,23,4,0.05108,0.18549,0.2753787266159901,0.8351,40,-0.013597282295473523,3,True
OCSL,2012-09-11,2012,-0.0349421047251308,-309.7302764919831,False,trail_ma,31,6,0.01714,0.03653,0.46920339447029835,0.9014,64,0.12777511268490738,9,True
ODFL,2011-04-06,2011,-1.0162673869681187,-11921.442153444465,False,stop,12,4,0.03108,0.15565,0.19967876646321875,0.6557,41,0.03422600157101874,7,True
ODP,2024-03-04,2024,-0.424086715234434,-24132.035075659107,False,trail_ma,2,3,0.06872,0.15988,0.42982236677508134,0.8995,42,-0.0698541702926665,3,True
OEC,2021-04-29,2021,-0.0168713009227489,-168.31432063402468,False,stop,6,3,0.06089,0.13238,0.45996374074633634,0.4879,25,-0.07714310719478967,4,True
OFIX,2018-08-06,2018,-1.0308092361183263,-19975.814066743325,False,stop,1,4,0.03269,0.06582,0.496657550896384,0.8128,50,0.106909110329368,3,True
OHI,2004-03-26,2004,-1.019051753551556,-2211.3152635963834,False,stop,7,3,0.05623,0.14982,0.3753170471232145,0.4512,35,-0.019301911795368887,1,True
OI,2004-09-01,2004,-1.0216160212475238,-1836.7735040684584,False,stop,5,3,0.04955,0.16145,0.30690616289873024,0.7546,31,0.009036129394249803,2,True
OIS,2018-07-31,2018,-0.909217783105706,-28303.164788704555,False,trail_ma,2,4,0.04136,0.13406,0.30851857377293745,0.6208,40,-0.07387143144456587,3,True
OKE,2018-07-31,2018,-0.8996620177231748,-23366.83668250291,False,trail_ma,2,5,0.02657,0.06716,0.3956223942823109,0.9988,75,0.20229329290423692,35,True
OKE,2021-09-15,2021,-0.1185736462884766,-1934.6154672435289,False,stop_gap,3,3,0.03706,0.0931,0.39806659505907627,0.7104,21,0.0037388398541320367,1,True
OKE,2024-05-01,2024,-0.3196645461908985,-9343.221354370267,False,trail_ma,2,4,0.02629,0.0535,0.4914018691588785,0.8495,51,0.09607219887928142,30,True
OLLI,2023-08-14,2023,-0.0299119046952192,-757.6729512588181,False,stop,3,5,0.03704,0.22344,0.16577157178660937,0.6017,63,0.08142598480299901,5,True
OLN,2017-03-29,2017,-1.0034537542242252,-21675.61759537357,False,trail_ma,9,5,0.03642,0.07434,0.48991121872477805,0.8709,42,0.1658751095475708,11,True
OMC,2012-09-26,2012,-0.3112900810727815,-2879.6072495930243,False,trail_ma,11,4,0.02272,0.06109,0.37191029628417094,0.5216,38,0.06828471390647328,29,True
OMCL,2013-06-28,2013,3.550407973755364,51241.18330739353,True,trail_ma,76,3,0.03102,0.08607,0.36040432206343676,0.8919,23,0.00886802689709798,7,True
OMF,2015-04-28,2015,-1.0270909265028136,-5871.006946496697,False,stop,2,3,0.03934,0.1149,0.342384682332463,0.6202,35,-0.0022865179507645106,4,True
OPK,2012-01-13,2012,-0.021002012789721,-188.53986138326988,False,stop,24,4,0.05411,0.19658,0.27525689286804356,0.7766,38,-0.14700857222807429,3,True
OPLN,2026-05-04,2026,5.969666823174952,84848.40125120441,True,target,37,4,0.04883,0.1336,0.3654940119760479,0.4896,49,0.08627054769523923,3,True
ORA,2016-08-03,2016,0.3167020422249925,5041.196302034666,True,trail_ma,41,4,0.02138,0.05665,0.377405119152692,0.6053,34,0.01612164833294072,6,True
ORA,2017-02-17,2017,-0.0169745941958653,-398.6424772237764,False,stop,54,6,0.02707,0.08318,0.32543880740562636,0.7971,58,0.10063708774193181,11,True
ORCL,2017-09-06,2017,-0.8193975250322376,-10471.268340289134,False,trail_ma,8,5,0.02048,0.04762,0.4300713985720286,0.7111,77,0.0813901884713435,9,True
ORLY,2013-10-11,2013,-0.1189360558829257,-1629.0112792736447,False,stop_gap,9,3,0.02466,0.04975,0.495678391959799,0.6851,20,-0.030906846353921602,28,True
ORLY,2015-10-23,2015,-0.3507842613374446,-6886.505211877013,False,trail_ma,29,4,0.05589,0.12435,0.4494571773220748,0.8958,31,-0.010304005454507603,15,True
ORLY,2021-12-02,2021,0.5146696188425951,22648.736326108326,True,trail_ma,32,3,0.03173,0.08341,0.3804100227790433,0.6931,27,-0.023509485645283434,1,True
OSK,2005-03-23,2005,-1.017143741972835,-1244.8236577095086,False,stop,15,3,0.03676,0.08068,0.4556271690629648,0.6193,39,0.21830441335359763,6,True
OSW,2024-02-12,2024,-1.0156715009227506,-45145.99721769173,False,stop,6,3,0.04762,0.12943,0.36792088387545396,0.8643,83,0.24734059976231948,2,True
OUT,2019-08-06,2019,-1.027956409235043,-24698.362903463607,False,stop,1,4,0.02446,0.05901,0.4145060159295035,0.5891,47,0.0396586242365633,15,True
OVV,2004-07-30,2004,-0.6722081741525956,-1349.7701836737997,False,trail_ma,5,4,0.04492,0.09512,0.4722455845248108,0.7317,41,0.03490753917197398,19,True
OXY,2004-08-03,2004,-1.0372141039526628,-1147.00015230938,False,stop,3,4,0.02436,0.08962,0.27181432715911624,0.8139,49,0.007164295910053298,13,True
OZK,2013-07-05,2013,0.1352667362569094,2183.0619017258546,True,trail_ma,41,3,0.03458,0.10985,0.31479289940828403,0.9527,23,-0.03194773616612945,7,True
PAA,2007-02-27,2007,5.948915716382856,6333.762377712994,True,target,78,4,0.01204,0.04377,0.2750742517706191,0.7714,40,0.034003282250880895,14,True
PAC,2010-03-03,2010,0.7458184560323383,57.775011405555006,True,trail_ma,33,3,0.02915,0.12764,0.22837668442494513,0.8091,31,-0.03324841312410187,1,True
PAC,2011-01-05,2011,-1.0156715009227506,-2915.83817971075,False,stop,16,3,0.0385,0.08426,0.45691906005221933,0.7056,32,0.037078229356279246,10,True
PAC,2011-06-17,2011,-0.4217779801573494,-88.0586589358451,False,trail_ma,15,3,0.04714,0.09552,0.4935092127303183,0.7704,26,-0.03559127388797789,27,True
PAC,2014-11-24,2014,-0.9187748078156298,-19485.69207893533,False,trail_ma,5,4,0.05019,0.14891,0.33704922436370965,0.8203,55,-0.08136389341543682,1,True
PAG,2023-05-31,2023,-0.5153896969734962,-22589.082363400976,False,trail_ma,2,6,0.04804,0.13181,0.3644640012138684,0.8863,50,-0.030028408466275414,7,True
PAGS,2021-08-13,2021,-1.0156715009227515,-6145.993874524474,False,stop,2,3,0.05103,0.22076,0.23115600652292081,0.4871,23,-0.01487680750368403,5,True
PANW,2020-12-08,2020,5.966846296091341,208912.60166476015,True,target,37,3,0.02925,0.15687,0.18646012621916236,0.6599,35,0.14741494618175577,3,True
PATK,2021-04-26,2021,-0.0207389141117013,-90.38462997795332,False,stop,3,3,0.05484,0.19896,0.27563329312424606,0.7332,30,-0.030264240471918447,1,True
PAYC,2016-10-24,2016,-3.6084516300671248,-50359.4101688118,False,stop_gap,7,3,0.04248,0.12186,0.34859675036927623,0.8367,30,-0.04383155361432767,4,True
PAYX,2025-03-10,2025,-0.8423859496305994,-34211.65829087717,False,trail_ma,3,4,0.03593,0.07305,0.4918548939082819,0.847,51,-0.008294216140696808,28,True
PBA,2024-08-16,2024,2.845087623165547,68352.35551207974,True,trail_ma,58,6,0.01583,0.06392,0.24765331664580725,0.578,70,0.06341323713020941,20,True
PBH,2015-08-06,2015,-0.0238425776181904,-133.9394072041449,False,stop,11,3,0.04728,0.13111,0.36061322553580966,0.6859,64,0.06222220526801214,19,True
PBI,2014-04-07,2014,-1.015671500922749,-1432.7304685735353,False,stop,4,4,0.04797,0.11648,0.41183035714285715,0.9252,51,0.1041224899836708,4,True
PCH,2013-04-15,2013,-0.7488587750292343,-8443.14027135412,False,trail_ma,4,3,0.026,0.05392,0.4821958456973293,0.6503,39,0.026780584218166315,16,True
PCH,2017-04-06,2017,-0.0286049059695673,-485.0588336487218,False,stop,12,5,0.03654,0.07576,0.48231256599788813,0.8965,56,0.061402021983760546,8,True
PDFS,2026-03-20,2026,-1.0156715009227508,-39803.85676435704,False,stop,6,4,0.0837,0.28116,0.29769526248399486,0.7809,38,-0.07623691218059903,2,True
PDS,2011-01-26,2011,5.970464817591853,39418.18475900943,True,target,42,5,0.03046,0.08203,0.3713275630866756,0.4047,39,0.18817838340280613,17,True
PDS,2017-01-19,2017,-0.0220730081190766,-472.368287617763,False,stop,7,4,0.05133,0.17426,0.2945598530930793,0.6086,45,0.11881188118811892,13,True
PDX,2023-09-27,2023,1.981032996988214,100266.7605673701,True,trail_ma,69,6,0.0186,0.06252,0.2975047984644913,0.7589,69,0.16431585912556046,20,True
PEGA,2010-01-27,2010,-1.0156715009227495,-4760.627674844697,False,stop,2,3,0.09233,0.27669,0.33369474863565723,0.598,64,0.013763806956331948,9,True
PENN,2007-10-25,2007,-0.4512795682199432,-2110.932363354349,False,trail_ma,16,3,0.02134,0.1082,0.19722735674676525,0.6525,43,-0.024262243662164118,36,True
PFLT,2021-03-25,2021,-0.0326206143176439,-1083.623422421874,False,stop,33,4,0.03154,0.07054,0.44712220017011617,0.8676,56,0.10316917950723825,19,True
PGR,2016-03-18,2016,-0.9644805653105976,-16942.661937659723,False,trail_ma,24,4,0.02743,0.07768,0.35311534500514935,0.9848,51,0.05990040546204245,3,True
PGR,2019-04-16,2019,-0.0302440029063049,-380.8516219566422,False,stop,3,6,0.02366,0.09827,0.24076523862826907,0.5695,78,0.20944468857499055,2,True
PGR,2020-09-18,2020,-0.5336508531748729,-20772.667492734206,False,trail_ma,4,5,0.04226,0.09311,0.4538717645795296,0.8088,51,0.11156011026398605,22,True
PHI,2005-02-14,2005,-1.024075251607361,-2190.963527780936,False,stop,4,3,0.04442,0.13784,0.32225769007544985,0.5356,49,0.040284100114080124,6,True
PHI,2006-03-30,2006,0.3244722909568013,959.2141922417308,True,trail_ma,35,4,0.03456,0.09601,0.35996250390584317,0.8279,42,0.02358241571190245,11,True
PHI,2006-09-08,2006,3.560446475585128,11482.479463245005,True,trail_ma,72,5,0.05642,0.17527,0.3219033491185029,0.6366,80,-0.09109615654411296,6,True
PII,2005-02-25,2005,-1.0259522695269725,-2043.3698195946135,False,stop,25,3,0.04113,0.09379,0.4385328926324768,0.8819,32,0.02734220054326797,6,True
PII,2010-01-29,2010,-0.7033147435258755,-3184.575785611638,False,trail_ma,7,5,0.06962,0.15159,0.45926512302922357,0.613,67,0.047668764339907854,25,True
PINS,2025-08-07,2025,-2.621934892319915,-60524.57854335146,False,stop_gap,1,4,0.03985,0.09407,0.42362070798341656,0.8435,52,0.15732482717419138,6,True
PJT,2020-10-27,2020,-0.0442862791400703,-1715.6901348059332,False,stop_gap,1,3,0.04244,0.09022,0.47040567501662606,0.6595,32,0.11823766113536682,5,True
PJT,2024-10-08,2024,-0.2949958754781978,-15327.165236777097,False,stop_gap,15,3,0.04731,0.1522,0.31084099868593956,0.6012,47,0.004275486151034569,2,True
PK,2018-08-02,2018,-0.0745057776180417,-2207.0538895351724,False,trail_ma,39,3,0.03296,0.07572,0.43528790279978874,0.5317,30,-0.0042113702325234925,12,True
PKBK,2026-04-09,2026,3.764922755459771,112437.43275629598,True,end_of_test,78,3,0.03482,0.09956,0.34973885094415424,0.6735,25,-0.01091035920268646,4,True
PKG,2016-09-27,2016,-0.4629348481822539,-590.6377302351289,False,trail_ma,26,4,0.04304,0.09838,0.4374872941654808,0.968,58,0.18145002675731292,8,True
PKG,2023-10-03,2023,-1.0475107385115308,-22622.300614845604,False,stop,13,3,0.02151,0.09019,0.23849650737332298,0.7635,37,-0.03586261827973092,5,True
PKG,2024-01-05,2024,-0.035042975850281,-1130.9720239457988,False,stop,17,3,0.03115,0.0675,0.46148148148148144,0.8967,28,0.058524486797853825,6,True
PKG,2024-08-30,2024,2.09823113022078,95143.39370720634,True,trail_ma,76,3,0.03425,0.08005,0.42785758900687076,0.8114,38,0.03892581556712815,10,True
PKST,2026-05-05,2026,-0.4022349164712258,-375.02168781734827,False,delisted,1,5,0.00096,0.04084,0.023506366307541625,0.335,57,0.4589877763916306,18,True
PLD,2006-02-01,2006,0.3194805605261812,733.5142178583608,True,trail_ma,43,3,0.02415,0.05076,0.4757683215130024,0.8541,45,0.12146314583864015,18,True
PLD,2026-01-20,2026,-0.8210709404094505,-26640.68391474736,False,trail_ma,3,4,0.02944,0.06066,0.48532805802835477,0.9701,48,0.10363790124658712,25,True
PLNT,2017-06-21,2017,3.4399641317673346,33892.191759957364,True,trail_ma,98,4,0.04712,0.15002,0.314091454472737,0.7169,70,-0.002711227664606186,8,True
PLOW,2014-10-02,2014,-0.6772507729182521,-8937.940670628443,False,trail_ma,4,3,0.07311,0.15353,0.47619357780238386,0.991,60,0.019162574466155435,2,True
PLTR,2025-10-03,2025,-1.0169545903293673,-38619.37670125303,False,stop,5,3,0.0617,0.25084,0.24597352894275235,0.8892,34,-0.022368421052631593,3,True
PLYM,2023-05-23,2023,0.5041702838488495,27303.939931278037,True,trail_ma,50,3,0.065,0.15075,0.4311774461028193,0.5557,39,-0.07152021801442088,16,True
PM,2012-04-03,2012,-0.4239406779096372,-1575.1113325226868,False,trail_ma,26,3,0.0254,0.08892,0.28565002249212773,0.9806,47,0.06840961743459673,16,True
PMT,2012-08-02,2012,5.952796837113583,29651.322498134232,True,target,44,4,0.02096,0.13055,0.1605515128303332,0.6873,59,0.04523671143458041,4,True
PMT,2016-11-04,2016,1.6643982118790146,20184.63893246084,True,trail_ma,82,3,0.04987,0.12387,0.4025994994752563,0.8339,31,-0.0670694745449093,36,True
PNC,2006-07-20,2006,-1.0497095926415605,-1381.4307396946358,False,stop,1,3,0.02044,0.05669,0.36055741753395665,0.8884,22,0.015604825660505028,6,True
PNC,2010-01-20,2010,-1.0156715009227475,-5472.298686450012,False,stop,2,3,0.04976,0.1094,0.45484460694698353,0.4144,27,-0.041306695606467825,9,True
PNC,2017-05-08,2017,-1.0394257661238746,-10375.560964728007,False,stop,4,3,0.02643,0.10894,0.24261061134569487,0.7067,39,-0.044643248180574524,3,True
PNFP,2014-03-19,2014,-1.0186148560078925,-22937.81436376295,False,stop,16,3,0.03802,0.10046,0.3784590881943062,0.8159,36,0.06553190981049672,2,True
PNR,2013-06-17,2013,-1.0164740165407276,-13151.67600076498,False,stop,5,3,0.04335,0.09312,0.46552835051546393,0.892,34,0.07441403749562148,12,True
POOL,2016-07-22,2016,-0.1657139859089935,-1009.8411370019184,False,trail_ma,34,5,0.03614,0.0889,0.40652418447694033,0.6321,62,0.033263885187192255,2,True
POOL,2021-06-21,2021,-0.0270397170151591,-260.8298205580916,False,stop,19,6,0.04131,0.16179,0.25533098460967923,0.6687,88,0.22387693375153872,3,True
POR,2026-01-30,2026,0.6325563379748149,8273.277680195139,True,trail_ma,35,3,0.02657,0.07372,0.3604177970699946,0.7933,33,-0.017742597507648616,9,True
POST,2013-05-08,2013,-0.7377863558998213,-2475.464775954919,False,trail_ma,16,3,0.03446,0.07876,0.43753174200101574,0.857,46,0.07851340181678723,11,True
POST,2016-05-04,2016,5.966807365202771,1708.5011827106453,True,target_gap,46,4,0.03616,0.09597,0.3767844117953527,0.7022,48,0.1654320843139645,17,True
PPC,2007-01-30,2007,-0.0190069453516515,-53.97211730569129,False,stop,8,4,0.05855,0.15153,0.38639213357091007,0.7192,56,0.08697908935328402,13,True
PPC,2014-09-30,2014,-0.4818402590639907,-11212.733325797297,False,trail_ma,2,3,0.04887,0.14575,0.33530017152658664,0.5847,31,-0.03768287302534978,14,True
PPC,2021-09-21,2021,-0.1188770240675036,-2759.7340488476293,False,stop_gap,16,5,0.01903,0.12752,0.1492314930991217,0.6027,58,0.21854869949110323,2,True
PPG,2007-05-24,2007,-1.0310612440711735,-2034.8545102342412,False,stop,9,5,0.0201,0.06232,0.32252888318356865,0.7862,60,0.10321928564829985,7,True
PRA,2026-03-13,2026,-0.8311297750792358,-10865.9768539135,False,trail_ma,16,3,0.00619,0.01557,0.39755940912010274,0.9508,28,-0.006964362038370475,33,True
PRAA,2010-06-16,2010,-1.016710868687054,-5146.280576501541,False,stop,11,3,0.064,0.148,0.43243243243243246,0.8819,29,0.015670285952020357,3,True
PRAA,2013-01-28,2013,5.954427430428749,39598.92757905331,True,target,28,5,0.02816,0.13295,0.2118089507333584,0.7754,57,-0.008303499291736238,1,True
PRGS,2018-01-02,2018,5.943282381166435,63544.2503638986,True,target,7,3,0.0211,0.05246,0.4022112085398399,0.8884,22,0.016365201984133826,2,True
PRIM,2013-08-26,2013,-1.028236245229537,-13848.300584216562,False,stop,1,5,0.03769,0.09825,0.38361323155216287,0.7444,76,0.021520641731630485,3,True
PRIM,2017-08-09,2017,-0.1506600842245199,-2470.308197610889,False,stop_gap,1,3,0.03791,0.07809,0.48546548853886534,0.8797,24,-0.005827411881017097,5,True
PRK,2022-12-02,2022,-1.0357822146985014,-38271.855604774864,False,stop,1,5,0.02681,0.06896,0.3887761020881671,0.7431,44,0.11839957297791304,7,True
PRMB,2024-09-05,2024,6.283347598343757,146459.01606705334,True,target_gap,28,4,0.02795,0.14877,0.18787389930765608,0.7871,50,-0.13119889132025064,5,True
